register,jurisdiction,regulator,category,register_anchor_id,entity_name,website,identifier,identifier_type,status,in_dealer_frame,has_licence_number,source_file,source_sha256
seychelles_securities_dealers,Seychelles,Seychelles FSA,securities-dealer,securities-dealer-1302,TREND MASTERS LTD,,,none,,1,0,seychelles_securities_dealers_20260727T044232Z.html,52d319f3653dd58abcd23ac6d9509f06d7c5780765063cb88838dbdf76b468b4
seychelles_securities_dealers,Seychelles,Seychelles FSA,securities-dealer,securities-dealer-797,Trust Capital Ltd,https://www.trustcapital.com,,none,,1,0,seychelles_securities_dealers_20260727T044232Z.html,52d319f3653dd58abcd23ac6d9509f06d7c5780765063cb88838dbdf76b468b4
seychelles_securities_dealers,Seychelles,Seychelles FSA,securities-dealer,securities-dealer-1385,V GLOBAL MARKETS LIMITED,http://www.vantotrade.com/,,none,,1,0,seychelles_securities_dealers_20260727T044232Z.html,52d319f3653dd58abcd23ac6d9509f06d7c5780765063cb88838dbdf76b468b4
seychelles_securities_dealers,Seychelles,Seychelles FSA,securities-dealer,securities-dealer-1065,Ven Mar Limited,,,none,,1,0,seychelles_securities_dealers_20260727T044232Z.html,52d319f3653dd58abcd23ac6d9509f06d7c5780765063cb88838dbdf76b468b4
seychelles_securities_dealers,Seychelles,Seychelles FSA,securities-dealer,securities-dealer-1037,VS Capital Limited,https://www.vscapital.io,,none,,1,0,seychelles_securities_dealers_20260727T044232Z.html,52d319f3653dd58abcd23ac6d9509f06d7c5780765063cb88838dbdf76b468b4
seychelles_securities_dealers,Seychelles,Seychelles FSA,securities-dealer,securities-dealer-1013,WISUNO LIMITED,,,none,,1,0,seychelles_securities_dealers_20260727T044232Z.html,52d319f3653dd58abcd23ac6d9509f06d7c5780765063cb88838dbdf76b468b4
seychelles_securities_dealers,Seychelles,Seychelles FSA,securities-dealer,securities-dealer-1070,XM (SC) Limited,https://www.xm.com,,none,,1,0,seychelles_securities_dealers_20260727T044232Z.html,52d319f3653dd58abcd23ac6d9509f06d7c5780765063cb88838dbdf76b468b4
seychelles_securities_dealers,Seychelles,Seychelles FSA,securities-dealer,securities-dealer-166,Zeal Capital Market (Seychelles) Limited,https://www.zfx.com,,none,,1,0,seychelles_securities_dealers_20260727T044232Z.html,52d319f3653dd58abcd23ac6d9509f06d7c5780765063cb88838dbdf76b468b4
seychelles_securities_dealers,Seychelles,Seychelles FSA,securities-dealer,securities-dealer-148,4 Square SY Limited,,,none,,1,0,seychelles_securities_dealers_20260727T044232Z.html,52d319f3653dd58abcd23ac6d9509f06d7c5780765063cb88838dbdf76b468b4
seychelles_securities_dealers,Seychelles,Seychelles FSA,securities-dealer,securities-dealer-1136,ACCM Intl Limited,https://www.accapital-syc.com,,none,,1,0,seychelles_securities_dealers_20260727T044232Z.html,52d319f3653dd58abcd23ac6d9509f06d7c5780765063cb88838dbdf76b468b4
seychelles_securities_dealers,Seychelles,Seychelles FSA,securities-dealer,securities-dealer-201,AfterPrime Ltd,https://afterprime.com,,none,,1,0,seychelles_securities_dealers_20260727T044232Z.html,52d319f3653dd58abcd23ac6d9509f06d7c5780765063cb88838dbdf76b468b4
